SMILES,CID,f_avg_IC50,series
C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,SHA-THE-408e7524-19,99.0100021362305,
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,SHA-THE-408e7524-21,99.0100021362305,
CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,SHA-THE-408e7524-22,99.0100021362305,
CC(C)C(NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,SHA-THE-408e7524-23,99.0100021362305,
CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1C,EDG-MED-ee636701-1,0.0500000007450581,Ugi
CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDG-MED-b8f93667-4,0.522884288173545,3-aminopyridine-like
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,EDG-MED-b8f93667-6,0.615398267067747,3-aminopyridine-like
CC(C)CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,MAT-POS-c88128cb-1,1.21768730310556,3-aminopyridine-like
CC(C)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,MAT-POS-c88128cb-4,0.153078140415247,3-aminopyridine-like
CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-5,0.634333895695939,3-aminopyridine-like
CC1(C(=O)Nc2cncc3ccc(F)cc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-12,0.441467522067663,3-aminopyridine-like
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-14,0.171871147708477,3-aminopyridine-like
CC1(C(=O)Nc2cncc3cccc(Cl)c23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-15,1.86905321443627,3-aminopyridine-like
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CS(=O)(=O)C1,MAT-POS-83f73d0a-1,2.35623483684009,
CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-83f73d0a-2,0.124743561568297,
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NC2CC2)S(=O)(=O)c2ccc(Cl)cc21,EDJ-MED-dac03e7f-2,0.468466115705262,
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CC1,MAT-POS-97ec4bd1-1,1.76705099583391,3-aminopyridine-like
CC(C)(O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-97ec4bd1-2,1.13682315254765,3-aminopyridine-like
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,MAT-POS-97ec4bd1-3,0.563583322329467,3-aminopyridine-like
CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)c2cc(Cl)ccc2C1=O,MAT-POS-97ec4bd1-4,0.383926526518989,Ugi
COC1(C(=O)Nc2cncc3cc(S(=O)(=O)N(C)C)ccc23)CCOc2ccc(Cl)cc21,EDJ-MED-1b46f08e-1,0.458270628458518,3-aminopyridine-like
COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,EDJ-MED-968bafd9-1,0.210635225641566,3-aminopyridine-like
COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)CC1,EDJ-MED-968bafd9-2,0.772657804457949,
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(F)cc(Cl)c12,EDJ-MED-c5ca5386-1,0.718250905230981,3-aminopyridine-like
CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-1,0.810246175511058,Ugi
CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-2,0.332296671464718,Ugi
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CC1,EDJ-MED-e69ed63d-3,0.555723312347223,Ugi
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-4,0.213803645294112,Ugi
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1COC1,EDJ-MED-e69ed63d-6,1.00915221341877,Ugi
CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-7,0.160711819976659,Ugi
CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-8,0.10080048527048,Ugi
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CCC1,EDJ-MED-e69ed63d-9,0.339983405025337,Ugi
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CCC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-10,0.252051660266349,Ugi
CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-11,1.00774280140983,Ugi
CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-13,0.31976291422107,Ugi
CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-14,0.167607832390081,Ugi
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC1CC1,EDJ-MED-e69ed63d-15,0.216005724348047,Ugi
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-16,0.176486035754377,Ugi
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC(F)(F)F,EDJ-MED-e69ed63d-17,0.878750182703847,Ugi
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-18,0.287463634965831,
Clc1ccc2c(c1)C1(CCO2)CCN(c2cncc3cccc(Cl)c23)C1,EDJ-MED-e78d5f1a-1,99.5,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-3bfd841e-1,0.247957308505093,3-aminopyridine-like
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-c3ea9889-2,0.393313871771706,3-aminopyridine-like
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-c3ea9889-3,0.160032891314262,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-c3ea9889-4,1.15769857898406,3-aminopyridine-like
CS(=O)(=O)c1ccc2c(NC(=O)C34CC(C3)Oc3ccc(Cl)cc34)cncc2c1,EDJ-MED-c3ea9889-5,22.9083273497808,
O=C(Nc1cncc2cc(F)ccc12)C12CC(C1)Oc1ccc(Cl)cc12,EDJ-MED-c3ea9889-6,76.5905982779696,
O=C(Nc1cncc2cc(Cl)ccc12)C12CC(C1)Oc1ccc(Cl)cc12,EDJ-MED-c3ea9889-7,99.5,
O=C(Nc1cncc2cccc(Cl)c12)C12CC(C1)Oc1ccc(Cl)cc12,EDJ-MED-c3ea9889-8,75.1064628483165,
CNC(=O)CN1CC(C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2C1=O,EDJ-MED-0186a59b-8,0.0916596039633253,Ugi
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cccc(Cl)c34)C2)CS(=O)(=O)C1,EDJ-MED-ede277f6-11,0.957296200748462,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)C2)CS(=O)(=O)C1,EDJ-MED-ede277f6-12,0.115166293782977,
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4COC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-d165ed91-3,0.866251492724819,Ugi
CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-d165ed91-4,0.248039898203945,Ugi
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CS(=O)(=O)C1,MAT-POS-bf364d7a-1,0.0269343853422923,3-aminopyridine-like
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CS(=O)(=O)C1,MAT-POS-bf364d7a-2,26.2709741595572,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)CC2CS(=O)(=O)C2)Cc2ccc(Cl)cc21,MAT-POS-bf364d7a-3,8.22931429684228,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@H]1CN(S(=O)(=O)CC2CS(=O)(=O)C2)Cc2ccc(Cl)cc21,MAT-POS-bf364d7a-4,0.0772473247171347,3-aminopyridine-like
CC(C)(C#N)CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1,MAT-POS-bf364d7a-6,13.1969920824643,3-aminopyridine-like
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CC1,MAT-POS-bf364d7a-7,18.4586664927537,3-aminopyridine-like
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,MAT-POS-bf364d7a-8,0.0674589121697558,3-aminopyridine-like
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CCOCC1,MAT-POS-bf364d7a-9,0.0737019746237822,3-aminopyridine-like
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CCOCC1,MAT-POS-bf364d7a-10,15.2312016908693,3-aminopyridine-like
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CCS(=O)(=O)CC1,MAT-POS-bf364d7a-11,0.0612698871658377,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CCS(=O)(=O)CC1,MAT-POS-bf364d7a-12,15.3039034172926,
CNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,MAT-POS-e119ab4f-1,0.153302783739118,Ugi
CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O,MAT-POS-e119ab4f-2,0.119569855968303,Ugi
CNC(=O)CN1CC(C(=O)Nc2cncc3cccc(C)c23)c2cc(Cl)ccc2C1=O,MAT-POS-e119ab4f-3,0.360874739210851,Ugi
O=C(Nc1cncc2ccccc12)C12CC(C1)Oc1ccc(Cl)cc12,MAT-POS-e119ab4f-4,56.3606209686623,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,MAT-POS-e119ab4f-5,0.194678504516103,3-aminopyridine-like
O=C(Nc1cncn1-c1cccnc1)C1CCOc2ccc(Cl)cc21,MAT-POS-a54ce14d-1,99.5,3-aminopyridine-like
CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,MAT-POS-a54ce14d-2,0.0197339744684362,Ugi
CNC(=O)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,MAT-POS-a54ce14d-3,1.52004133845449,Ugi
COCCN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-3,1.88254411198264,3-aminopyridine-like
N#CCC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-4,6.50699321574463,Ugi
CN(C)C(=O)CN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-7,1.53593508025123,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1c2cc(Cl)ccc2CCN1S(=O)(=O)C1CC1,EDJ-MED-2791eece-10,1.14292329444643,3-aminopyridine-like
CN(C)S(=O)(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-11,1.96994145456133,3-aminopyridine-like
CNC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-2791eece-12,2.47493603371635,3-aminopyridine-like
NC(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-1,1.58691186675223,3-aminopyridine-like
CNC(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-2,1.69033830789507,3-aminopyridine-like
CN(C)C(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-3,2.44161524121703,3-aminopyridine-like
CC(=O)Nc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-4,0.392145771842277,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(OCC(F)(F)F)ccc12,MAT-POS-90fd5f68-5,99.5,3-aminopyridine-like
CN(C)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-7,6.78024580153735,3-aminopyridine-like
CN(c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1)S(C)(=O)=O,MAT-POS-90fd5f68-10,2.69892406981823,3-aminopyridine-like
CS(=O)(=O)Nc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-12,0.881506520788904,3-aminopyridine-like
CN(C)CCOc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,MAT-POS-90fd5f68-13,2.82911870792129,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(OCCN3CCCC3)ccc12,MAT-POS-90fd5f68-14,2.15237821395912,3-aminopyridine-like
NC(=O)c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-90fd5f68-19,1.102764868883,3-aminopyridine-like
CNC(=O)c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-90fd5f68-20,0.899304285674734,3-aminopyridine-like
CN(C)C(=O)c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-90fd5f68-21,3.34587538367193,3-aminopyridine-like
CC(=O)Nc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-90fd5f68-22,0.39781882898723,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccc(OCC(F)(F)F)cc12,MAT-POS-90fd5f68-23,1.09197955459692,3-aminopyridine-like
CN(c1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1)S(C)(=O)=O,MAT-POS-90fd5f68-28,3.01327730106576,3-aminopyridine-like
CN(C)CCOc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-90fd5f68-31,0.892424541535997,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccc(OCCN3CCCC3)cc12,MAT-POS-90fd5f68-32,1.12731201840913,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccc(C(=O)O)cc12,MAT-POS-90fd5f68-37,1.63339784408169,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(C(=O)O)ccc12,MAT-POS-90fd5f68-38,3.81376148057424,3-aminopyridine-like
COCc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,MAT-POS-90fd5f68-39,2.20806435855456,3-aminopyridine-like
CC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-b774e9fe-1,2.8548387012905,Ugi
CS(=O)(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-b774e9fe-2,1.60347463757609,3-aminopyridine-like
CNS(=O)(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12,EDJ-MED-b774e9fe-3,1.54750085969304,3-aminopyridine-like
O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NC1CC1,EDJ-MED-43f8f7d6-4,0.112629517073777,Ugi
O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NC1COC1,EDJ-MED-43f8f7d6-6,0.761417572497153,Ugi
CN(C)C(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,RAL-THA-5e0a6f1a-1,0.734266266980886,3-aminopyridine-like
CCNC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,RAL-THA-a9c31980-1,0.103539957240233,Ugi
O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NC1CCC1,RAL-THA-a9c31980-2,0.129196155481442,Ugi
CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,RAL-THA-a9c31980-3,0.389227285788944,Ugi
CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,RAL-THA-a9c31980-4,0.522772359766522,Ugi
CCCNC(=O)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,RAL-THA-a9c31980-5,0.130267440981419,Ugi
O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NCC1CC1,RAL-THA-a9c31980-6,0.0972229896496387,Ugi
O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NCC(F)(F)F,RAL-THA-a9c31980-8,0.339985149350789,Ugi
O=C(CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)NCC1CCC1,RAL-THA-a9c31980-9,0.106761028187614,Ugi
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,ALP-POS-e266d783-1,0.170857533250647,Ugi
CN1CC(C#N)(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)C1,ALP-POS-07e1ed01-2,0.151025362035984,3-aminopyridine-like
O=C(NCc1cccc(Cl)c1)c1cncc2ccccc12,ALP-POS-76eab5ce-2,31.9565315575124,
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(COC)ccc23)C1,ALP-POS-1460fd94-1,0.119373310431026,3-aminopyridine-like
O=C(CCl)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)N2CCN(c3ccccc3)CC2)C1,DAN-MCD-cb24a79d-1,1.97888729206114,piperazine-chloroacetamide
O=C(NCC1CCCCC1)[C@@H]1CN(C(=O)CCl)CCN1S(=O)(=O)c1ccsc1,DAN-MCD-93e7aadc-1,1.10001201844643,piperazine-chloroacetamide
Cc1nc2cc(NC(=O)Cn3cnc4c(cnn4C)c3=O)ccc2o1,WIL-UNI-2a57d06c-3,99.5,3-aminopyridine-like
Cc1cc2ncc(C(=O)Nc3ccc4oc(C)nc4c3)c(C)n2n1,WIL-UNI-2a57d06c-4,99.5,
CC1NCCn2c(-c3nc(-c4cnc5cnccn45)no3)ccc21,WIL-UNI-2a57d06c-5,99.5,
Cc1cccc2nc(NC3CCN(c4ccc5nncn5n4)C3)sc12,WIL-UNI-2a57d06c-6,99.5,
Cn1ncc2cc(C(=O)NNc3nc4cccnc4s3)cnc21,WIL-UNI-2a57d06c-7,99.5,
Cc1nc2ccc(NS(=O)(=O)c3cccc4nonc34)cc2o1,WIL-UNI-2a57d06c-8,99.5,
Cc1nc2sccn2c1CN(C)C(=O)c1cnc2sccn2c1=O,WIL-UNI-2a57d06c-10,99.5,
CC(NCc1cnc2c(cnn2C)c1)c1nc2ccccc2s1,WIL-UNI-2a57d06c-11,99.5,
Cc1nc2ccc(NCc3cnc4ccccn34)cn2n1,WIL-UNI-2a57d06c-13,99.5,
O=C(NCc1nnc2c(=O)[nH]ccn12)c1ccnc2ccnn12,WIL-UNI-2a57d06c-16,99.5,
O=C(NNc1nc2cccnc2s1)c1ccc2ccncc2c1,WIL-UNI-2a57d06c-18,99.5,
Cn1ncc2c(NCc3ccc4cccnc4c3)ncnc21,WIL-UNI-2a57d06c-19,99.5,
O=C(c1ccc2nnnn2c1)N1CCn2c(cc3ccccc32)C1,WIL-UNI-2a57d06c-25,99.5,
Cc1cc(Nc2ccc3nc(C)sc3c2)n2ncnc2n1,WIL-UNI-2a57d06c-26,99.5,
CC(NCc1cnc2ccccn12)c1nnc2ccccn12,WIL-UNI-2a57d06c-28,99.5,
Cc1cc(C)n2ncc(C(=O)Nc3ccc4ncsc4c3)c2n1,WIL-UNI-2a57d06c-29,99.5,
O=C(Nc1ccc2nccnc2c1)c1csc2cncn12,WIL-UNI-2a57d06c-31,99.5,
Cc1cc2c(N3CCc4[nH]c5ccccc5c4C3)nccn2n1,WIL-UNI-2a57d06c-32,99.5,
Cc1cn2nc(NCc3ccc4ncccc4c3)sc2n1,WIL-UNI-2a57d06c-33,99.5,
Cc1ccc2nnc(CNc3ccc4nnc(C(F)(F)F)n4n3)n2c1,WIL-UNI-2a57d06c-34,99.5,
Cc1nc2ccc(NC(=O)Cn3ncn4nccc4c3=O)cc2s1,WIL-UNI-2a57d06c-35,99.5,3-aminopyridine-like
Cc1ccc2ncnc(NCc3ccc4nonc4c3)c2c1,WIL-UNI-2a57d06c-37,99.5,
O=C(NNc1cc(O)nc2ncccc12)c1ccnc2ccccc12,WIL-UNI-2a57d06c-38,99.5,
CC(CNc1ccc2nnnn2n1)c1nc2ccccc2s1,WIL-UNI-2a57d06c-39,99.5,
Cc1nc2ccc(NC(=O)NCc3ccc4[nH]c(=O)[nH]c4c3)cc2o1,WIL-UNI-2a57d06c-40,99.5,
Cn1ncc2c(=O)[nH]c(NNC(=O)c3cccn4nccc34)nc21,WIL-UNI-2a57d06c-41,99.5,
CC(NC(=O)Nc1ccn2ccnc2c1)c1ccc2[nH]c(=O)oc2c1,WIL-UNI-2a57d06c-42,99.5,
Cn1ccn2c(CNc3nc4ccccc4s3)nnc2c1=O,WIL-UNI-2a57d06c-43,99.5,
Cc1nc2cc(C(=O)NNc3ccnc4cccnc34)ccc2o1,WIL-UNI-2a57d06c-45,99.5,
Cn1c(NCc2cn3ccnc3s2)nc2ccccc21,WIL-UNI-2a57d06c-47,99.5,
CC(C(=O)Nc1cccc2nccnc12)n1cnc2c(N)ncnc21,WIL-UNI-2a57d06c-48,99.5,3-aminopyridine-like
O=C(Nc1ccc2nncn2c1)c1ccc2scnc2c1,WIL-UNI-2a57d06c-49,99.5,
O=C1NC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MAT-POS-865c3497-1,0.185291555704523,3-aminopyridine-like
O=C1NC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,MAT-POS-865c3497-2,99.3333322245808,3-aminopyridine-like
CS(=O)(=O)Oc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,PET-UNK-7fb4f80a-1,1.60224148987558,3-aminopyridine-like
CS(=O)(=O)Oc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,PET-UNK-7fb4f80a-2,2.67417367727245,3-aminopyridine-like
COc1ccc(NC(=O)[C@@H]2CN(C(=O)CCl)CCN2S(=O)(=O)c2ccsc2)cc1,DAN-MCD-0c04f563-1,0.449985003184668,piperazine-chloroacetamide
O=C(Nc1ccc2ccccc2c1)[C@@H]1CN(C(=O)CCl)CCN1S(=O)(=O)c1ccsc1,DAN-MCD-50d01569-1,0.522678175636115,piperazine-chloroacetamide
O=C(Nc1ccc(F)cc1)[C@@H]1CN(C(=O)CCl)CCN1S(=O)(=O)c1ccsc1,DAN-MCD-c163c0bb-1,0.592581598070946,piperazine-chloroacetamide
N#Cc1cccc(NC(=O)[C@@H]2CN(C(=O)CCl)CCN2S(=O)(=O)c2ccsc2)c1,DAN-MCD-02570321-1,0.415670372301805,piperazine-chloroacetamide
Cc1cccc(C)c1NC(=O)[C@@H]1CN(C(=O)CCl)CCN1S(=O)(=O)c1ccsc1,DAN-MCD-3bfdcef2-1,1.6357415470203,piperazine-chloroacetamide
CCOC(=O)c1cccc(NC(=O)[C@@H]2CN(C(=O)CCl)CCN2S(=O)(=O)c2ccsc2)c1,DAN-MCD-0742953f-1,0.458957186546045,piperazine-chloroacetamide
O=C(CCl)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)N2CCOCC2)C1,DAN-MCD-3ec20f87-1,2.88246175066059,piperazine-chloroacetamide
CNC(=O)C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,EDJ-MED-12c4873b-2,0.0553329133725499,Ugi
CNC(=O)C(C)(C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-12c4873b-4,1.01518629527109,Ugi
O=C(Nc1cncc2ccccc12)C1CN(C2CCNC2=O)Cc2ccc(Cl)cc21,EDJ-MED-12c4873b-5,1.23485964939569,3-aminopyridine-like
